Time,Current,Voltage,True_SoC
338.0,0.0,4.087106994590896,0.9131944444444442
339.0,0.0,4.088207265302953,0.9131944444444442
340.0,0.0,4.094265739277163,0.9131944444444442
341.0,0.0,4.089801121819595,0.9131944444444442
342.0,0.0,4.088962933675619,0.9131944444444442
343.0,0.0,4.085698892597495,0.9131944444444442
344.0,0.0,4.080302814793161,0.9131944444444442
345.0,0.0,4.0858164007537,0.9131944444444442
346.0,0.0,4.095890700810723,0.9131944444444442
347.0,0.0,4.086194409667813,0.9131944444444442
348.0,0.0,4.083969346843259,0.9131944444444442
349.0,0.0,4.076934387447367,0.9131944444444442
350.0,0.0,4.093658060982603,0.9131944444444442
351.0,0.0,4.076488877384435,0.9131944444444442
352.0,0.0,4.084817587048171,0.9131944444444442
353.0,0.0,4.087499215308419,0.9131944444444443
354.0,0.0,4.086491358517823,0.9131944444444443
355.0,0.0,4.083835933185214,0.9131944444444442
356.0,0.0,4.079718288860593,0.9131944444444442
357.0,0.0,4.08592832207808,0.9131944444444442
358.0,0.0,4.087593122019643,0.9131944444444442
359.0,0.0,4.089445128709649,0.9131944444444442
360.0,0.0,4.091980949327081,0.9131944444444442
361.0,0.0,4.079580154201785,0.9131944444444442
362.0,0.0,4.088347647380201,0.9131944444444442
363.0,0.0,4.081405001312564,0.9131944444444442
364.0,0.0,4.087550702616884,0.9131944444444442
365.0,0.0,4.086762526424447,0.9131944444444443
366.0,0.0,4.081058237603037,0.9131944444444443
367.0,0.0,4.083730295754078,0.9131944444444443
368.0,0.0,4.0820029979330945,0.9131944444444443
369.0,0.0,4.089492560360315,0.9131944444444443
370.0,0.0,4.0836549196989,0.9131944444444444
371.0,0.0,4.0854069149061765,0.9131944444444444
372.0,0.0,4.094568677946464,0.9131944444444443
373.0,0.0,4.093547420638553,0.9131944444444444
374.0,0.0,4.097507188751299,0.9131944444444444
375.0,0.0,4.0826859513487355,0.9131944444444444
376.0,0.0,4.090868320499045,0.9131944444444444
377.0,0.0,4.091297840961978,0.9131944444444444
378.0,0.0,4.088843331759707,0.9131944444444444
379.0,0.0,4.0877044934771085,0.9131944444444444
380.0,0.0,4.08610652388388,0.9131944444444444
381.0,0.0,4.092288465344955,0.9131944444444444
382.0,0.0,4.094574123451963,0.9131944444444444
383.0,0.0,4.0981947680132,0.9131944444444444
384.0,0.0,4.088945245876525,0.9131944444444444
385.0,0.0,4.087046007046942,0.9131944444444444
386.0,0.0,4.0871983502073155,0.9131944444444444
387.0,0.0,4.087994713086298,0.9131944444444444
388.0,0.0,4.092400356616479,0.9131944444444444
389.0,0.0,4.091175104783936,0.9131944444444444
390.0,0.0,4.092107340891046,0.9131944444444444
391.0,0.0,4.090410375192295,0.9131944444444444
392.0,0.0,4.08229290290426,0.9131944444444444
393.0,0.0,4.084881773662836,0.9131944444444444
394.0,0.0,4.090239100811138,0.9131944444444444
395.0,0.0,4.085046217757914,0.9131944444444444
396.0,0.0,4.093026931766027,0.9131944444444444
397.0,0.0,4.077678457120458,0.9131944444444444
398.0,0.0,4.090079342172424,0.9131944444444444
399.0,0.0,4.083455387351584,0.9131944444444444
400.0,0.0,4.0873547669683,0.9131944444444444
401.0,0.0,4.088354738478806,0.9131944444444444
402.0,0.0,4.085583451279375,0.9131944444444444
403.0,0.0,4.081342941564199,0.9131944444444445
404.0,0.0,4.0869633008067705,0.9131944444444444
405.0,0.0,4.092795275274441,0.9131944444444444
406.0,0.0,4.095588375473315,0.9131944444444444
407.0,0.0,4.0839422358076565,0.9131944444444444
408.0,0.0,4.083837342442772,0.9131944444444444
409.0,0.0,4.0877677320458154,0.9131944444444444
410.0,0.0,4.081003304951618,0.9131944444444444
411.0,0.0,4.0899458558650155,0.9131944444444444
412.0,0.0,4.073447842902317,0.9131944444444444
413.0,0.0,4.076103171248401,0.9131944444444444
414.0,0.0,4.082652700269995,0.9131944444444444
415.0,0.0,4.085742861321718,0.9131944444444445
416.0,0.0,4.084952242376665,0.9131944444444445
417.0,0.0,4.087269301196769,0.9131944444444445
418.0,0.0,4.088832352631217,0.9131944444444444
419.0,0.0,4.089148672572339,0.9131944444444444
420.0,0.0,4.088110501374543,0.9131944444444444
421.0,0.0,4.083141906206152,0.9131944444444444
422.0,0.0,4.0835188941973115,0.9131944444444444
423.0,0.0,4.091663032117555,0.9131944444444444
424.0,0.0,4.081914825528266,0.9131944444444444
425.0,0.0,4.081955924156601,0.9131944444444444
426.0,0.0,4.085424788092127,0.9131944444444444
427.0,0.0,4.092036538818664,0.9131944444444443
428.0,0.0,4.092898508310989,0.9131944444444444
429.0,0.0,4.08642475522323,0.9131944444444444
430.0,0.0,4.08566984616238,0.9131944444444443
431.0,0.0,4.086480951358862,0.9131944444444443
432.0,0.0,4.0841463132187785,0.9131944444444443
433.0,0.0,4.083149062976808,0.9131944444444443
434.0,0.0,4.0885077219795045,0.9131944444444443
435.0,0.0,4.086528653782344,0.9131944444444443
436.0,0.0,4.09340628503371,0.9131944444444442
437.0,0.0,4.085865211853735,0.9131944444444442
438.0,0.0,4.09199365288972,0.9131944444444442
439.0,0.0,4.090105666807,0.9131944444444443
440.0,0.0,4.09018358075437,0.9131944444444443
441.0,0.0,4.081702163971262,0.9131944444444443
442.0,0.0,4.0905197281396495,0.9131944444444443
443.0,0.0,4.087755081007616,0.9131944444444443
444.0,0.0,4.084445175218867,0.9131944444444443
445.0,0.0,4.085715751906388,0.9131944444444443
446.0,0.0,4.085134107631877,0.9131944444444443
447.0,0.0,4.082605191373322,0.9131944444444443
448.0,0.0,4.079669224864786,0.9131944444444443
449.0,0.0,4.079671545952544,0.9131944444444443
450.0,0.0,4.089855695540591,0.9131944444444443
451.0,0.0,4.089726581109133,0.9131944444444443
452.0,0.0,4.092249266101236,0.9131944444444443
453.0,0.0,4.091552712695043,0.9131944444444443
454.0,0.0,4.086627902192359,0.9131944444444443
455.0,0.0,4.0868754326991406,0.9131944444444443
456.0,0.0,4.087383714429638,0.9131944444444443
457.0,0.0,4.083936368672323,0.9131944444444443
458.0,0.0,4.083303814270909,0.9131944444444443
459.0,0.0,4.095749884993712,0.9131944444444443
460.0,0.0,4.077967564416487,0.9131944444444443
461.0,0.0,4.090868249881255,0.9131944444444443
462.0,0.0,4.09857069312649,0.9131944444444443
463.0,0.0,4.0960426498173685,0.9131944444444443
464.0,0.0,4.077931538147936,0.9131944444444443
465.0,0.0,4.0791605126823445,0.9131944444444443
466.0,0.0,4.083612823688378,0.9131944444444443
467.0,0.0,4.0920515907979,0.9131944444444443
468.0,0.0,4.0854095427662145,0.9131944444444442
469.0,0.0,4.085561236553246,0.9131944444444443
470.0,0.0,4.091630345035707,0.9131944444444443
471.0,0.0,4.0809472438094065,0.9131944444444442
472.0,0.0,4.088759955124142,0.9131944444444442
473.0,0.0,4.077972009943148,0.9131944444444442
474.0,0.0,4.089911993878092,0.9131944444444442
475.0,0.0,4.084124683058372,0.9131944444444442
476.0,0.0,4.0920666924247975,0.9131944444444442
477.0,0.0,4.0855208714904405,0.9131944444444442
478.0,0.0,4.084607634320204,0.9131944444444442
479.0,0.0,4.095107280341071,0.9131944444444442
480.0,0.0,4.088930546164582,0.9131944444444442
481.0,0.0,4.093779027186939,0.9131944444444442
482.0,0.0,4.086972345482794,0.9131944444444442
483.0,0.0,4.094461509936477,0.9131944444444442
484.0,0.0,4.087232428825102,0.9131944444444442
485.0,0.0,4.082658584130451,0.9131944444444442
486.0,0.0,4.095088977586623,0.9131944444444442
487.0,0.0,4.092007353843082,0.9131944444444442
488.0,0.0,4.076212855698384,0.9131944444444442
489.0,0.0,4.09399345845915,0.9131944444444442
490.0,0.0,4.082847017603023,0.9131944444444442
491.0,0.0,4.082322022649148,0.9131944444444442
492.0,0.0,4.0879226172842715,0.9131944444444442
493.0,0.0,4.085229972883677,0.9131944444444442
494.0,0.0,4.095369770190358,0.9131944444444442
495.0,0.0,4.088276147615015,0.9131944444444442
496.0,0.0,4.089913131049315,0.9131944444444442
497.0,0.0,4.0893660828410745,0.9131944444444442
498.0,0.0,4.082880608962164,0.9131944444444442
499.0,0.0,4.080781516424812,0.9131944444444442
500.0,0.0,4.093409574021825,0.9131944444444442
501.0,0.0,4.0790815274706524,0.9131944444444442
502.0,0.0,4.095877969593789,0.9131944444444442
503.0,0.0,4.082522970168444,0.9131944444444442
504.0,0.0,4.083720314840668,0.9131944444444442
505.0,0.0,4.090067629031001,0.9131944444444442
506.0,0.0,4.083713383499258,0.9131944444444442
507.0,0.0,4.087472921438018,0.9131944444444442
508.0,0.0,4.086096148837831,0.9131944444444442
509.0,0.0,4.091054187488933,0.9131944444444442
510.0,0.0,4.093165629880172,0.9131944444444442
511.0,0.0,4.085121716461132,0.9131944444444442
512.0,0.0,4.084796057602364,0.9131944444444442
513.0,0.0,4.085621866103317,0.9131944444444441
514.0,0.0,4.086689072900524,0.9131944444444442
515.0,0.0,4.0869284073175995,0.9131944444444441
516.0,0.0,4.088238587663234,0.9131944444444442
517.0,0.0,4.088736628768732,0.9131944444444441
518.0,0.0,4.097142707150055,0.9131944444444442
519.0,0.0,4.092277566412892,0.9131944444444441
520.0,0.0,4.091384654743066,0.9131944444444442
521.0,0.0,4.086324470373985,0.9131944444444442
522.0,0.0,4.083125084018336,0.9131944444444442
523.0,0.0,4.0881711315999985,0.9131944444444442
524.0,0.0,4.086252216321436,0.9131944444444442
525.0,0.0,4.085661269160121,0.9131944444444442
526.0,0.0,4.0871604007279005,0.9131944444444441
527.0,0.0,4.095689042138646,0.9131944444444441
528.0,0.0,4.086464103030826,0.9131944444444441
529.0,0.0,4.080729387661081,0.9131944444444441
530.0,0.0,4.087990737768896,0.913194444444444
531.0,0.0,4.0969661700260165,0.9131944444444441
532.0,0.0,4.084476439478474,0.913194444444444
533.0,0.0,4.076628626561515,0.9131944444444441
534.0,0.0,4.084179807582507,0.913194444444444
535.0,0.0,4.086807211984313,0.9131944444444441
536.0,0.0,4.081923334619073,0.913194444444444
537.0,0.0,4.085234170926509,0.9131944444444441
538.0,0.0,4.085018653645086,0.913194444444444
539.0,0.0,4.0788199423843645,0.9131944444444441
540.0,0.0,4.0870558785878845,0.913194444444444
541.0,0.0,4.091449745705383,0.9131944444444441
542.0,0.0,4.090690864879722,0.913194444444444
543.0,0.0,4.093964490596251,0.9131944444444441
544.0,0.0,4.095739777660068,0.913194444444444
545.0,0.0,4.083372896230109,0.9131944444444441
546.0,0.0,4.083803334834073,0.913194444444444
547.0,0.0,4.075360854420446,0.9131944444444441
548.0,0.0,4.090023183020893,0.913194444444444
549.0,0.0,4.0921836341236855,0.9131944444444441
550.0,0.0,4.087744463673827,0.913194444444444
551.0,0.0,4.0891812020725755,0.9131944444444441
552.0,0.0,4.089543300534196,0.913194444444444
